unit_type	unit_id	label	grade	winning_sources	winning_records	n_true	n_false	total_records	unique_sources_all	unique_uid_count	unique_roi_count
UID	Q9NTX7	NEGATIVE	4S-61R	4	61	0	61	61	4	1	4
UID	Q9NTZ6	NEGATIVE	3S-8R	3	8	0	8	8	3	1	2
UID	Q9NU02	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q9NU19	POSITIVE	1S-2R	1	2	2	51	53	5	1	2
UID	Q9NU53	NEGATIVE	1S-22R	1	22	0	22	22	1	1	2
UID	Q9NUA8	POSITIVE	3S-7R	3	7	7	48	55	5	1	9
UID	Q9NUB1	NEGATIVE	6S-25R	6	25	0	25	25	6	1	8
UID	Q9NUD5	POSITIVE	1S-1R	1	1	1	6	7	1	1	2
UID	Q9NUE0	POSITIVE	3S-8R	3	8	8	68	76	7	1	8
UID	Q9NUG4	NEGATIVE	1S-67R	1	67	0	67	67	1	1	1
UID	Q9NUG6	NEGATIVE	2S-3R	2	3	0	3	3	2	1	1
UID	Q9NUI1	POSITIVE	6S-13R	6	13	13	48	61	7	1	4
UID	Q9NUJ1	POSITIVE	1S-2R	1	2	2	17	19	3	1	4
UID	Q9NUJ3	POSITIVE	2S-4R	2	4	4	9	13	7	1	1
UID	Q9NUJ7	NEGATIVE	2S-37R	2	37	0	37	37	2	1	4
UID	Q9NUK0	NEGATIVE	3S-3R	3	3	0	3	3	3	1	2
UID	Q9NUL3	POSITIVE	2S-5R	2	5	5	127	132	7	1	4
UID	Q9NUL3-7	POSITIVE	1S-1R	1	1	1	7	8	1	1	3
UID	Q9NUL7	POSITIVE	3S-7R	3	7	7	60	67	6	1	2
UID	Q9NUM4	POSITIVE	2S-2R	2	2	2	59	61	3	1	3
UID	Q9NUN5	NEGATIVE	2S-8R	2	8	0	8	8	2	1	2
UID	Q9NUP1	POSITIVE	2S-5R	2	5	5	24	29	5	1	3
UID	Q9NUP7	POSITIVE	1S-1R	1	1	1	17	18	5	1	9
UID	Q9NUP9	POSITIVE	1S-1R	1	1	1	84	85	10	1	2
UID	Q9NUQ2	POSITIVE	1S-2R	1	2	2	99	101	6	1	2
UID	Q9NUQ3	POSITIVE	7S-15R	7	15	15	300	315	12	1	8
UID	Q9NUQ6	POSITIVE	7S-18R	7	18	18	144	162	9	1	9
UID	Q9NUQ7	NEGATIVE	3S-10R	3	10	0	10	10	3	1	3
UID	Q9NUQ8	POSITIVE	2S-3R	2	3	3	114	117	9	1	5
UID	Q9NUQ9	NEGATIVE	8S-42R	8	42	0	42	42	8	1	4
UID	Q9NUS5	POSITIVE	1S-1R	1	1	1	19	20	5	1	2
UID	Q9NUT2	POSITIVE	3S-8R	3	8	8	37	45	5	1	7
UID	Q9NUU6	POSITIVE	2S-2R	2	2	2	11	13	4	1	2
UID	Q9NUU7	NEGATIVE	9S-49R	9	49	0	49	49	9	1	7
UID	Q9NUV9	NEGATIVE	3S-19R	3	19	0	19	19	3	1	3
UID	Q9NUW8	POSITIVE	5S-9R	5	9	9	140	149	12	1	3
UID	Q9NUX5	POSITIVE	1S-1R	1	1	1	63	64	6	1	6
UID	Q9NUY8	POSITIVE	4S-8R	4	8	8	19	27	7	1	8
UID	Q9NV06	POSITIVE	2S-5R	2	5	5	68	73	6	1	8
UID	Q9NV31	POSITIVE	2S-3R	2	3	3	13	16	4	1	2
UID	Q9NV35	POSITIVE	1S-2R	1	2	2	91	93	8	1	3
UID	Q9NV56	POSITIVE	1S-4R	1	4	4	30	34	11	1	2
UID	Q9NV58	NEGATIVE	2S-3R	2	3	0	3	3	2	1	3
UID	Q9NV64	POSITIVE	2S-11R	2	11	11	11	22	4	1	3
UID	Q9NV66	POSITIVE	1S-2R	1	2	2	23	25	4	1	6
UID	Q9NV70	POSITIVE	5S-13R	5	13	13	247	260	9	1	12
UID	Q9NV79	NEGATIVE	5S-12R	5	12	0	12	12	5	1	4
UID	Q9NV88	POSITIVE	1S-1R	1	1	1	26	27	7	1	5
UID	Q9NV92	POSITIVE	1S-1R	1	1	1	4	5	2	1	3
UID	Q9NV96	POSITIVE	1S-3R	1	3	3	54	57	7	1	2
UID	Q9NVA1	POSITIVE	1S-1R	1	1	1	2	3	3	1	1
UID	Q9NVA2	POSITIVE	1S-1R	1	1	1	21	22	7	1	5
UID	Q9NVA2-2	NEGATIVE	1S-6R	1	6	0	6	6	1	1	2
UID	Q9NVA4	NEGATIVE	1S-11R	1	11	0	11	11	1	1	2
UID	Q9NVC3	POSITIVE	2S-2R	2	2	2	63	65	4	1	1
UID	Q9NVC6	POSITIVE	6S-12R	6	12	12	80	92	11	1	8
UID	Q9NVD7	POSITIVE	1S-16R	1	16	16	33	49	2	1	1
UID	Q9NVE5-3	POSITIVE	1S-3R	1	3	3	10	13	4	1	6
UID	Q9NVE7	NEGATIVE	7S-157R	7	157	0	157	157	7	1	8
UID	Q9NVF7	NEGATIVE	3S-30R	3	30	0	30	30	3	1	4
UID	Q9NVF9	POSITIVE	2S-2R	2	2	2	59	61	2	1	1
UID	Q9NVF9-2	NEGATIVE	1S-8R	1	8	0	8	8	1	1	3
UID	Q9NVG8	POSITIVE	8S-21R	8	21	21	263	284	12	1	7
UID	Q9NVH0	POSITIVE	3S-6R	3	6	6	173	179	8	1	12
UID	Q9NVH1	POSITIVE	4S-5R	4	5	5	31	36	7	1	5
UID	Q9NVH2	POSITIVE	2S-4R	2	4	4	261	265	5	1	12
UID	Q9NVH6-8	POSITIVE	4S-6R	4	6	6	130	136	9	1	8
UID	Q9NVI1	POSITIVE	5S-29R	5	29	29	626	655	9	1	17
UID	Q9NVJ2	NEGATIVE	3S-30R	3	30	0	30	30	3	1	3
UID	Q9NVK5	NEGATIVE	6S-12R	6	12	0	12	12	6	1	2
UID	Q9NVM4	POSITIVE	1S-1R	1	1	1	71	72	5	1	6
UID	Q9NVM6	NEGATIVE	5S-16R	5	16	0	16	16	5	1	2
UID	Q9NVM9	POSITIVE	5S-18R	5	18	18	86	104	9	1	14
UID	Q9NVN3	POSITIVE	1S-1R	1	1	1	18	19	2	1	3
UID	Q9NVN3-1	NEGATIVE	1S-7R	1	7	0	7	7	1	1	3
UID	Q9NVN8	POSITIVE	6S-31R	6	31	31	451	482	8	1	11
UID	Q9NVP1	POSITIVE	4S-8R	4	8	8	44	52	8	1	6
UID	Q9NVP2	POSITIVE	6S-17R	6	17	17	85	102	7	1	4
UID	Q9NVQ4-2	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	Q9NVR0	POSITIVE	1S-4R	1	4	4	77	81	7	1	7
UID	Q9NVR2	POSITIVE	6S-15R	6	15	15	178	193	9	1	10
UID	Q9NVR5	POSITIVE	2S-9R	2	9	9	74	83	9	1	7
UID	Q9NVR7	POSITIVE	1S-1R	1	1	1	76	77	6	1	5
UID	Q9NVS2	POSITIVE	2S-6R	2	6	6	175	181	10	1	5
UID	Q9NVS2-2	NEGATIVE	1S-9R	1	9	0	9	9	1	1	3
UID	Q9NVS9	POSITIVE	1S-3R	1	3	3	81	84	10	1	4
UID	Q9NVT9	POSITIVE	1S-1R	1	1	1	89	90	8	1	3
UID	Q9NVU0	POSITIVE	4S-11R	4	11	11	223	234	10	1	12
UID	Q9NVU7	POSITIVE	2S-42R	2	42	42	60	102	7	1	5
UID	Q9NVV4	POSITIVE	2S-2R	2	2	2	158	160	5	1	8
UID	Q9NVV4-2	POSITIVE	1S-1R	1	1	1	19	20	1	1	9
UID	Q9NVV5	POSITIVE	1S-5R	1	5	5	69	74	2	1	3
UID	Q9NVX0	POSITIVE	1S-2R	1	2	2	30	32	6	1	4
UID	Q9NVX2	POSITIVE	1S-2R	1	2	2	74	76	8	1	4
UID	Q9NVX7	NEGATIVE	2S-7R	2	7	0	7	7	2	1	4
UID	Q9NVZ3	POSITIVE	2S-2R	2	2	2	59	61	6	1	2
UID	Q9NVZ3-2	POSITIVE	1S-1R	1	1	1	2	3	1	1	1
UID	Q9NW07	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9NW08	POSITIVE	2S-27R	2	27	27	109	136	6	1	10
UID	Q9NW13	POSITIVE	1S-17R	1	17	17	93	110	8	1	7
UID	Q9NW15	POSITIVE	1S-5R	1	5	5	7	12	2	1	2
UID	Q9NW38	POSITIVE	1S-1R	1	1	1	16	17	2	1	3
UID	Q9NW38-2	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q9NW64	POSITIVE	2S-12R	2	12	12	177	189	11	1	12
UID	Q9NW68	POSITIVE	3S-4R	3	4	4	16	20	5	1	3
UID	Q9NW75	POSITIVE	3S-4R	3	4	4	70	74	6	1	4
UID	Q9NW81	POSITIVE	1S-1R	1	1	1	21	22	3	1	4
UID	Q9NW81-4	NEGATIVE	1S-15R	1	15	0	15	15	1	1	5
UID	Q9NW82	NEGATIVE	6S-40R	6	40	0	40	40	6	1	10
UID	Q9NWA0	POSITIVE	4S-8R	4	8	8	18	26	9	1	2
UID	Q9NWC5	POSITIVE	1S-15R	1	15	15	28	43	1	1	2
UID	Q9NWD8	POSITIVE	1S-5R	1	5	5	5	10	3	1	1
UID	Q9NWF9	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	Q9NWF9-1	NEGATIVE	1S-10R	1	10	0	10	10	1	1	8
UID	Q9NWH9	POSITIVE	1S-2R	1	2	2	44	46	9	1	5
UID	Q9NWK9	POSITIVE	2S-13R	2	13	13	200	213	5	1	9
UID	Q9NWL6	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9NWM0-6	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9NWM3	NEGATIVE	2S-2R	2	2	0	2	2	2	1	1
UID	Q9NWM8	NEGATIVE	1S-4R	1	4	0	4	4	1	1	1
UID	Q9NWN3	NEGATIVE	1S-3R	1	3	0	3	3	1	1	2
UID	Q9NWQ4	NEGATIVE	2S-3R	2	3	0	3	3	2	1	2
UID	Q9NWQ8	POSITIVE	2S-2R	2	2	2	57	59	6	1	3
UID	Q9NWQ9	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	Q9NWR8	POSITIVE	1S-3R	1	3	3	46	49	5	1	2
UID	Q9NWS0	POSITIVE	1S-1R	1	1	1	13	14	4	1	2
UID	Q9NWS1	POSITIVE	1S-2R	1	2	2	1	3	1	1	1
UID	Q9NWS6	POSITIVE	3S-4R	3	4	4	28	32	4	1	8
UID	Q9NWS8	NEGATIVE	4S-35R	4	35	0	35	35	4	1	3
UID	Q9NWS9	POSITIVE	1S-2R	1	2	2	45	47	4	1	6
UID	Q9NWT1	POSITIVE	1S-1R	1	1	1	19	20	4	1	7
UID	Q9NWU1	POSITIVE	1S-1R	1	1	1	30	31	7	1	4
UID	Q9NWU2	POSITIVE	1S-1R	1	1	1	8	9	5	1	1
UID	Q9NWU5	POSITIVE	3S-5R	3	5	5	57	62	7	1	2
UID	Q9NWV4	POSITIVE	1S-1R	1	1	1	10	11	6	1	2
UID	Q9NWV8	POSITIVE	2S-2R	2	2	2	22	24	9	1	4
UID	Q9NWW6	POSITIVE	2S-2R	2	2	2	26	28	7	1	4
UID	Q9NWW7	NEGATIVE	2S-7R	2	7	0	7	7	2	1	6
UID	Q9NWX5	POSITIVE	2S-6R	2	6	6	21	27	4	1	4
UID	Q9NWX6	NEGATIVE	5S-21R	5	21	0	21	21	5	1	3
UID	Q9NWY4	POSITIVE	4S-9R	4	9	9	147	156	10	1	4
UID	Q9NWZ3	POSITIVE	1S-1R	1	1	1	74	75	9	1	2
UID	Q9NWZ5	NEGATIVE	9S-96R	9	96	0	96	96	9	1	3
UID	Q9NWZ8	POSITIVE	1S-1R	1	1	1	35	36	6	1	1
UID	Q9NX01	NEGATIVE	3S-3R	3	3	0	3	3	3	1	1
UID	Q9NX02	POSITIVE	2S-2R	2	2	2	42	44	3	1	20
UID	Q9NX04	NEGATIVE	2S-2R	2	2	0	2	2	2	1	2
UID	Q9NX05	POSITIVE	1S-1R	1	1	1	26	27	6	1	6
UID	Q9NX07	POSITIVE	1S-3R	1	3	3	52	55	4	1	3
UID	Q9NX08	POSITIVE	1S-1R	1	1	1	23	24	4	1	1
UID	Q9NX09	POSITIVE	1S-1R	1	1	1	34	35	3	1	1
UID	Q9NX14	POSITIVE	1S-3R	1	3	3	34	37	5	1	1
UID	Q9NX14-2	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	Q9NX18	POSITIVE	2S-3R	2	3	3	2	5	3	1	1
UID	Q9NX20	POSITIVE	1S-1R	1	1	1	22	23	9	1	1
UID	Q9NX24	POSITIVE	8S-18R	8	18	18	73	91	13	1	4
UID	Q9NX31	NEGATIVE	2S-6R	2	6	0	6	6	2	1	2
UID	Q9NX38	POSITIVE	2S-4R	2	4	4	20	24	6	1	3
UID	Q9NX40	POSITIVE	3S-6R	3	6	6	14	20	7	1	2
UID	Q9NX46	NEGATIVE	8S-22R	8	22	0	22	22	8	1	2
UID	Q9NX47	POSITIVE	3S-4R	3	4	4	22	26	6	1	7
UID	Q9NX57	POSITIVE	1S-1R	1	1	1	1	2	2	1	2
UID	Q9NX58	POSITIVE	1S-2R	1	2	2	109	111	9	1	8
UID	Q9NX61	POSITIVE	3S-3R	3	3	3	64	67	8	1	3
UID	Q9NX63	POSITIVE	3S-5R	3	5	5	102	107	11	1	3
UID	Q9NX74	POSITIVE	4S-11R	4	11	11	81	92	10	1	9
UID	Q9NX78	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9NX95	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q9NXA8	POSITIVE	1S-1R	1	1	1	29	30	7	1	6
UID	Q9NXB0	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q9NXC5	POSITIVE	4S-6R	4	6	6	122	128	6	1	18
UID	Q9NXD2	POSITIVE	2S-2R	2	2	2	18	20	6	1	3
UID	Q9NXE4	POSITIVE	5S-15R	5	15	15	256	271	6	1	8
UID	Q9NXE8	NEGATIVE	3S-8R	3	8	0	8	8	3	1	1
UID	Q9NXF1	POSITIVE	1S-6R	1	6	6	65	71	6	1	5
UID	Q9NXF7	POSITIVE	2S-8R	2	8	8	131	139	5	1	7
UID	Q9NXF8	NEGATIVE	1S-5R	1	5	0	5	5	1	1	1
UID	Q9NXF8-2	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q9NXG2	POSITIVE	5S-14R	5	14	14	89	103	11	1	5
UID	Q9NXH8	POSITIVE	2S-6R	2	6	6	12	18	3	1	6
UID	Q9NXH9	POSITIVE	3S-9R	3	9	9	235	244	10	1	14
UID	Q9NXJ5	POSITIVE	4S-6R	4	6	6	30	36	8	1	4
UID	Q9NXK8	NEGATIVE	5S-9R	5	9	0	9	9	5	1	3
UID	Q9NXL9	POSITIVE	3S-7R	3	7	7	149	156	5	1	10
UID	Q9NXN4	POSITIVE	1S-1R	1	1	1	76	77	5	1	3
UID	Q9NXR1	POSITIVE	2S-5R	2	5	5	8	13	2	1	1
UID	Q9NXR5	POSITIVE	3S-3R	3	3	3	47	50	6	1	4
UID	Q9NXR7	POSITIVE	2S-4R	2	4	4	160	164	9	1	4
UID	Q9NXR7-1	NEGATIVE	2S-13R	2	13	0	13	13	2	1	4
UID	Q9NXR8	POSITIVE	1S-1R	1	1	1	19	20	6	1	3
UID	Q9NXU5	POSITIVE	1S-4R	1	4	4	8	12	5	1	3
UID	Q9NXV2	POSITIVE	5S-7R	5	7	7	137	144	10	1	5
UID	Q9NXV6	POSITIVE	8S-10R	8	10	10	155	165	13	1	4
UID	Q9NXW9	POSITIVE	3S-7R	3	7	7	231	238	10	1	8
UID	Q9NXX6	POSITIVE	1S-1R	1	1	1	3	4	4	1	1
UID	Q9NXZ2	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	Q9NY12	POSITIVE	3S-9R	3	9	9	40	49	7	1	3
UID	Q9NY27	POSITIVE	6S-17R	6	17	17	181	198	11	1	6
UID	Q9NY33	POSITIVE	1S-1R	1	1	1	28	29	6	1	4
UID	Q9NY46	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q9NY57	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q9NY65	POSITIVE	3S-10R	3	10	10	18	28	4	1	4
UID	Q9NY74	POSITIVE	1S-12R	1	12	12	61	73	3	1	7
UID	Q9NY93	POSITIVE	3S-4R	3	4	4	110	114	10	1	6
UID	Q9NYA1	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9NYA4	NEGATIVE	3S-37R	3	37	0	37	37	3	1	12
UID	Q9NYB0	NEGATIVE	2S-6R	2	6	0	6	6	2	1	1
UID	Q9NYB5	NEGATIVE	2S-3R	2	3	0	3	3	2	1	3
UID	Q9NYB9	NEGATIVE	2S-7R	2	7	0	7	7	2	1	1
UID	Q9NYD6	NEGATIVE	1S-7R	1	7	0	7	7	1	1	1
UID	Q9NYF0	POSITIVE	1S-1R	1	1	1	7	8	2	1	2
UID	Q9NYF3	POSITIVE	1S-1R	1	1	1	7	8	4	1	3
UID	Q9NYF5	NEGATIVE	1S-5R	1	5	0	5	5	1	1	1
UID	Q9NYF8	POSITIVE	3S-3R	3	3	3	96	99	12	1	2
UID	Q9NYG2	POSITIVE	1S-2R	1	2	2	72	74	1	1	3
UID	Q9NYG2-2	NEGATIVE	1S-4R	1	4	0	4	4	1	1	2
UID	Q9NYG5	POSITIVE	1S-1R	1	1	1	16	17	4	1	6
UID	Q9NYH9	POSITIVE	6S-16R	6	16	16	186	202	8	1	9
UID	Q9NYI0	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9NYJ7	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9NYJ8	NEGATIVE	4S-11R	4	11	0	11	11	4	1	1
UID	Q9NYK5	POSITIVE	5S-12R	5	12	12	35	47	11	1	3
UID	Q9NYK5-2	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q9NYK6	POSITIVE	1S-3R	1	3	3	56	59	3	1	3
UID	Q9NYL2	POSITIVE	7S-17R	7	17	17	129	146	10	1	7
UID	Q9NYL4	NEGATIVE	3S-8R	3	8	0	8	8	3	1	2
UID	Q9NYL5	POSITIVE	1S-1R	1	1	1	3	4	1	1	1
UID	Q9NYL9	POSITIVE	8S-18R	8	18	18	101	119	13	1	3
UID	Q9NYP3	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q9NYP7	POSITIVE	2S-3R	2	3	3	130	133	5	1	2
UID	Q9NYP7-2	NEGATIVE	1S-4R	1	4	0	4	4	1	1	2
UID	Q9NYP9	POSITIVE	3S-5R	3	5	5	194	199	8	1	10
UID	Q9NYR9	POSITIVE	1S-2R	1	2	2	82	84	7	1	4
UID	Q9NYS0	NEGATIVE	2S-2R	2	2	0	2	2	2	1	1
UID	Q9NYT0	NEGATIVE	1S-8R	1	8	0	8	8	1	1	4
UID	Q9NYU1	POSITIVE	1S-2R	1	2	2	5	7	2	1	2
UID	Q9NYU2	POSITIVE	2S-6R	2	6	6	13	19	4	1	6
UID	Q9NYV4	POSITIVE	4S-13R	4	13	13	149	162	10	1	6
UID	Q9NYV6	POSITIVE	1S-2R	1	2	2	14	16	3	1	3
UID	Q9NYW8	NEGATIVE	3S-12R	3	12	0	12	12	3	1	6
UID	Q9NYY8	POSITIVE	3S-9R	3	9	9	302	311	9	1	11
UID	Q9NYZ1	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9NYZ2	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9NYZ3	NEGATIVE	1S-3R	1	3	0	3	3	1	1	3
UID	Q9NZ01	POSITIVE	1S-1R	1	1	1	39	40	8	1	1
UID	Q9NZ08	POSITIVE	4S-5R	4	5	5	43	48	8	1	7
UID	Q9NZ08-2	NEGATIVE	1S-5R	1	5	0	5	5	1	1	3
UID	Q9NZ09	POSITIVE	3S-6R	3	6	6	48	54	8	1	6
UID	Q9NZ09-4	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q9NZ20	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9NZ32	POSITIVE	3S-3R	3	3	3	58	61	10	1	7
UID	Q9NZ42	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	Q9NZ43	NEGATIVE	2S-3R	2	3	0	3	3	2	1	1
UID	Q9NZ45	POSITIVE	1S-1R	1	1	1	18	19	6	1	2
UID	Q9NZ52	NEGATIVE	2S-3R	2	3	0	3	3	2	1	1
UID	Q9NZ53	POSITIVE	2S-3R	2	3	3	50	53	3	1	3
UID	Q9NZ56	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9NZ63	POSITIVE	1S-1R	1	1	1	57	58	13	1	1
UID	Q9NZ71	NEGATIVE	3S-39R	3	39	0	39	39	3	1	7
UID	Q9NZ71-2	NEGATIVE	1S-5R	1	5	0	5	5	1	1	4
UID	Q9NZA1	POSITIVE	4S-6R	4	6	6	16	22	6	1	4
UID	Q9NZB2	POSITIVE	8S-40R	8	40	40	346	386	11	1	13
UID	Q9NZB2-6	POSITIVE	1S-4R	1	4	4	32	36	1	1	13
UID	Q9NZB8	POSITIVE	1S-1R	1	1	1	11	12	3	1	5
UID	Q9NZC3	POSITIVE	1S-1R	1	1	1	37	38	5	1	2
UID	Q9NZC7	POSITIVE	1S-1R	1	1	1	14	15	5	1	2
UID	Q9NZC9	POSITIVE	2S-5R	2	5	5	39	44	5	1	5
UID	Q9NZD2	POSITIVE	1S-1R	1	1	1	11	12	6	1	3
UID	Q9NZD8	POSITIVE	2S-10R	2	10	10	70	80	8	1	4
UID	Q9NZE8	POSITIVE	1S-1R	1	1	1	74	75	8	1	2
UID	Q9NZI7	NEGATIVE	3S-6R	3	6	0	6	6	3	1	1
UID	Q9NZI8	POSITIVE	2S-3R	2	3	3	100	103	3	1	5
UID	Q9NZJ0	POSITIVE	3S-8R	3	8	8	182	190	7	1	14
UID	Q9NZJ5	NEGATIVE	3S-9R	3	9	0	9	9	3	1	3
UID	Q9NZJ6	POSITIVE	1S-1R	1	1	1	42	43	6	1	3
UID	Q9NZJ7	POSITIVE	4S-6R	4	6	6	80	86	9	1	4
UID	Q9NZJ9	NEGATIVE	6S-23R	6	23	0	23	23	6	1	2
UID	Q9NZK5	POSITIVE	1S-2R	1	2	2	5	7	3	1	1
UID	Q9NZK7	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q9NZL3	POSITIVE	1S-1R	1	1	1	46	47	2	1	5
UID	Q9NZL4	POSITIVE	2S-2R	2	2	2	16	18	6	1	6
UID	Q9NZL9	POSITIVE	2S-8R	2	8	8	109	117	11	1	6
UID	Q9NZM3	POSITIVE	1S-1R	1	1	1	52	53	8	1	7
UID	Q9NZM4	POSITIVE	2S-5R	2	5	5	51	56	4	1	2
UID	Q9NZN3	NEGATIVE	2S-3R	2	3	0	3	3	2	1	1
UID	Q9NZN4	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q9NZN5	POSITIVE	3S-8R	3	8	8	243	251	8	1	10
UID	Q9NZN8	POSITIVE	2S-16R	2	16	16	104	120	10	1	3
UID	Q9NZP6	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q9NZQ3	POSITIVE	2S-5R	2	5	5	139	144	6	1	6
UID	Q9NZQ7	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9NZS9	NEGATIVE	1S-4R	1	4	0	4	4	1	1	2
UID	Q9NZT2	POSITIVE	5S-7R	5	7	7	154	161	12	1	5
UID	Q9NZU5	POSITIVE	1S-10R	1	10	10	27	37	2	1	7
UID	Q9NZV1	NEGATIVE	3S-17R	3	17	0	17	17	3	1	9
UID	Q9NZW5	POSITIVE	3S-6R	3	6	6	125	131	7	1	5
UID	Q9NZY2	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9NZZ3	POSITIVE	1S-1R	1	1	1	95	96	12	1	1
UID	Q9P000	POSITIVE	3S-16R	3	16	16	35	51	6	1	4
UID	Q9P013	POSITIVE	2S-2R	2	2	2	2	4	3	1	1
UID	Q9P015	NEGATIVE	5S-13R	5	13	0	13	13	5	1	1
UID	Q9P016	NEGATIVE	6S-19R	6	19	0	19	19	6	1	2
UID	Q9P021	NEGATIVE	6S-26R	6	26	0	26	26	6	1	5
UID	Q9P032	POSITIVE	1S-1R	1	1	1	23	24	10	1	1
UID	Q9P035	NEGATIVE	1S-66R	1	66	0	66	66	1	1	1
UID	Q9P055	NEGATIVE	3S-62R	3	62	0	62	62	3	1	1
UID	Q9P0J1-2	POSITIVE	4S-15R	4	15	15	59	74	8	1	11
UID	Q9P0J7	POSITIVE	2S-4R	2	4	4	33	37	6	1	8
UID	Q9P0K1	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9P0K7	POSITIVE	3S-12R	3	12	12	70	82	4	1	9
UID	Q9P0K7-2	POSITIVE	1S-1R	1	1	1	15	16	1	1	6
UID	Q9P0K8	POSITIVE	1S-6R	1	6	6	37	43	6	1	3
UID	Q9P0L0	POSITIVE	2S-2R	2	2	2	44	46	10	1	3
UID	Q9P0L0-2	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	Q9P0L2	POSITIVE	1S-1R	1	1	1	100	101	2	1	5
UID	Q9P0M6	POSITIVE	1S-1R	1	1	1	1	2	1	1	1
UID	Q9P0M9	POSITIVE	1S-1R	1	1	1	14	15	5	1	1
UID	Q9P0N9	POSITIVE	1S-5R	1	5	5	93	98	2	1	6
UID	Q9P0P0	NEGATIVE	3S-9R	3	9	0	9	9	3	1	1
UID	Q9P0R6	POSITIVE	1S-1R	1	1	1	7	8	3	1	2
UID	Q9P0T4	NEGATIVE	2S-15R	2	15	0	15	15	2	1	1
UID	Q9P0U3	POSITIVE	3S-11R	3	11	11	102	113	6	1	8
UID	Q9P0U4	POSITIVE	2S-5R	2	5	5	320	325	7	1	10
UID	Q9P0U4-2	POSITIVE	1S-2R	1	2	2	26	28	1	1	11
UID	Q9P0V3	NEGATIVE	3S-15R	3	15	0	15	15	3	1	5
UID	Q9P0V9	POSITIVE	1S-1R	1	1	1	24	25	6	1	5
UID	Q9P0V9-2	NEGATIVE	1S-12R	1	12	0	12	12	1	1	5
UID	Q9P0W0	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9P0W2	POSITIVE	1S-1R	1	1	1	5	6	3	1	1
UID	Q9P0W8	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9P107	NEGATIVE	9S-80R	9	80	0	80	80	9	1	11
UID	Q9P126	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q9P1F3	POSITIVE	1S-1R	1	1	1	22	23	10	1	1
UID	Q9P1Q0	POSITIVE	1S-19R	1	19	19	71	90	4	1	7
UID	Q9P1T7	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q9P1U0	POSITIVE	1S-1R	1	1	1	13	14	6	1	1
UID	Q9P1U1	POSITIVE	1S-2R	1	2	2	4	6	3	1	4
UID	Q9P1W9	POSITIVE	1S-1R	1	1	1	1	2	1	1	1
UID	Q9P1Y5	POSITIVE	1S-1R	1	1	1	70	71	2	1	3
UID	Q9P1Y5-2	NEGATIVE	1S-15R	1	15	0	15	15	1	1	6
UID	Q9P1Y6	POSITIVE	5S-6R	5	6	6	76	82	8	1	10
UID	Q9P1Z0	POSITIVE	1S-1R	1	1	1	3	4	2	1	3
UID	Q9P1Z2	POSITIVE	1S-1R	1	1	1	59	60	5	1	3
UID	Q9P203	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q9P206	POSITIVE	1S-2R	1	2	2	41	43	4	1	4
